rejected,method
True,wild_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
False,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
True,normal_gauss_defected_data
